seller_id,month,nominal_gmv,realized_cash
4b1eaadf791bdbbad8c4a35b65236d52,2017-07,0.0,220.52457142857142
4b1eaadf791bdbbad8c4a35b65236d52,2017-08,0.0,89.23057142857144
4b1eaadf791bdbbad8c4a35b65236d52,2017-09,0.0,89.23057142857144
4b1eaadf791bdbbad8c4a35b65236d52,2017-10,0.0,89.23057142857144
4b1eaadf791bdbbad8c4a35b65236d52,2017-11,0.0,36.652
4b1eaadf791bdbbad8c4a35b65236d52,2017-12,0.0,36.652
4b1eaadf791bdbbad8c4a35b65236d52,2018-01,0.0,36.652
4b39558c138930b9e5489c93b6df5fe3,2017-11,831.96,0.0
4b39558c138930b9e5489c93b6df5fe3,2017-12,0.0,162.99200000000002
4b39558c138930b9e5489c93b6df5fe3,2018-01,397.13,162.99200000000002
4b39558c138930b9e5489c93b6df5fe3,2018-02,0.0,460.377
4b39558c138930b9e5489c93b6df5fe3,2018-03,0.0,63.24700000000001
4b39558c138930b9e5489c93b6df5fe3,2018-04,0.0,63.24700000000001
4b39558c138930b9e5489c93b6df5fe3,2018-05,0.0,63.24700000000001
4b39558c138930b9e5489c93b6df5fe3,2018-06,0.0,63.24700000000001
4b39558c138930b9e5489c93b6df5fe3,2018-07,0.0,63.24700000000001
4b39558c138930b9e5489c93b6df5fe3,2018-08,0.0,63.24700000000001
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-03,331.95000000000005,0.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-04,240.73,489.31
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-05,187.62,83.37
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-06,710.88,93.81
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-07,104.37,297.726
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-08,765.92,308.286
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-09,403.04,186.698
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-10,1553.6200000000001,401.872
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-11,1532.781530704395,1445.393
4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-12,965.17,1401.8472186720564
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-01,0.0,425.8588853387231
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-02,155.12,354.38888533872307
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-03,0.0,431.9488853387231
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-04,0.0,336.98221867205643
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-05,0.0,259.42221867205643
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-06,0.0,259.42221867205643
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-07,169.11572700296733,97.87
4b5f66b7adcf57f1ecc0d3c07dd6b177,2018-08,0.0,246.11172700296734
4b90495391ac0bd181a80a459df1e718,2017-01,0.0,88.70333333333333
4b9750c8ad28220fe6702d4ecb7c898f,2017-10,436.73,58.84
4b9750c8ad28220fe6702d4ecb7c898f,2017-11,621.22,389.3055
4b9750c8ad28220fe6702d4ecb7c898f,2017-12,910.409702300406,650.4455
4b9750c8ad28220fe6702d4ecb7c898f,2018-01,1296.25,652.1832720858303
4b9750c8ad28220fe6702d4ecb7c898f,2018-02,1160.01,1139.5751666666667
4b9750c8ad28220fe6702d4ecb7c898f,2018-03,1596.08,1382.7920527095819
4b9750c8ad28220fe6702d4ecb7c898f,2018-04,1785.1299999999999,1591.8950527095817
4b9750c8ad28220fe6702d4ecb7c898f,2018-05,2226.78,1604.0156054191636
4b9750c8ad28220fe6702d4ecb7c898f,2018-06,2975.29,2436.4812193762486
4b9750c8ad28220fe6702d4ecb7c898f,2018-07,2102.324432461789,2219.1028333333334
4b9750c8ad28220fe6702d4ecb7c898f,2018-08,4189.412994077201,2514.882882897561
4b98b0428fc1932cc2514ef9ce2505e6,2017-09,156.1,43.96
4b98b0428fc1932cc2514ef9ce2505e6,2017-10,0.0,11.214
4b98b0428fc1932cc2514ef9ce2505e6,2017-11,207.33,11.214
4b98b0428fc1932cc2514ef9ce2505e6,2017-12,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-01,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-02,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-03,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-04,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-05,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-06,0.0,37.130250000000004
4b98b0428fc1932cc2514ef9ce2505e6,2018-07,0.0,37.130250000000004
4ba52dfeba874da5b9ee7b17c7494f04,2017-08,863.01,357.62
4ba52dfeba874da5b9ee7b17c7494f04,2017-09,323.1,112.54357142857143
4ba52dfeba874da5b9ee7b17c7494f04,2017-10,481.79999999999995,476.05357142857144
4ba52dfeba874da5b9ee7b17c7494f04,2017-11,0.0,255.9660714285714
4ba52dfeba874da5b9ee7b17c7494f04,2017-12,0.0,125.75940476190476
4ba52dfeba874da5b9ee7b17c7494f04,2018-01,0.0,149.7079761904762
4ba52dfeba874da5b9ee7b17c7494f04,2018-02,0.0,101.81083333333333
4ba52dfeba874da5b9ee7b17c7494f04,2018-03,0.0,50.128571428571426
4ba52dfeba874da5b9ee7b17c7494f04,2018-04,0.0,26.18
4ba52dfeba874da5b9ee7b17c7494f04,2018-05,0.0,12.14
4bc3d93e4a5f88a598d3d8ce4ae510b3,2018-07,188.28,0.0
4bc3d93e4a5f88a598d3d8ce4ae510b3,2018-08,0.0,94.14
4bcec44888b30ba9001234c534716d3f,2018-01,55.1,0.0
4bcec44888b30ba9001234c534716d3f,2018-02,37.1,92.2
4bcec44888b30ba9001234c534716d3f,2018-05,29.39,0.0
4bcec44888b30ba9001234c534716d3f,2018-06,47.39,14.695
4bcec44888b30ba9001234c534716d3f,2018-07,40.25,62.085
4bcec44888b30ba9001234c534716d3f,2018-08,0.0,40.25
4bde6149c15cf7e177b36fa060dd6de8,2017-01,0.0,32.07666666666667
4be6b962d83299498bae2190f95d6566,2018-03,227.95,47.69
4be6b962d83299498bae2190f95d6566,2018-04,0.0,104.45333333333333
4be6b962d83299498bae2190f95d6566,2018-05,158.02787095738708,58.763333333333335
4be6b962d83299498bae2190f95d6566,2018-06,0.0,48.64890752481075
4be6b962d83299498bae2190f95d6566,2018-07,147.75,80.32557419147741
4be6b962d83299498bae2190f95d6566,2018-08,159.32999999999998,152.62557419147743
4be9ae93c4fc0f41713d71a4194ee1b3,2018-08,136.97,0.0
4bf2f4ee540798a61f9636d12cd9cc80,2017-03,185.83,0.0
4bf2f4ee540798a61f9636d12cd9cc80,2017-04,0.0,46.4575
4bf2f4ee540798a61f9636d12cd9cc80,2017-05,208.09,46.4575
4bf2f4ee540798a61f9636d12cd9cc80,2017-06,0.0,150.5025
4bf2f4ee540798a61f9636d12cd9cc80,2017-07,170.84,150.5025
4bf2f4ee540798a61f9636d12cd9cc80,2017-08,506.69,34.168
4bf2f4ee540798a61f9636d12cd9cc80,2017-09,930.7,540.8580000000001
4bf2f4ee540798a61f9636d12cd9cc80,2017-10,122.27,509.29575
4bf2f4ee540798a61f9636d12cd9cc80,2017-11,1770.96,233.50575
4bf2f4ee540798a61f9636d12cd9cc80,2017-12,920.89,816.5585
4bf2f4ee540798a61f9636d12cd9cc80,2018-01,510.96000000000004,1014.37
4bf2f4ee540798a61f9636d12cd9cc80,2018-02,0.0,449.327
4bf2f4ee540798a61f9636d12cd9cc80,2018-03,0.0,388.66700000000003
4bf2f4ee540798a61f9636d12cd9cc80,2018-04,0.0,299.9995
4bf2f4ee540798a61f9636d12cd9cc80,2018-05,0.0,258.102
4bf2f4ee540798a61f9636d12cd9cc80,2018-06,0.0,199.66125
4bf2f4ee540798a61f9636d12cd9cc80,2018-07,0.0,97.46925
4bf2f4ee540798a61f9636d12cd9cc80,2018-08,173.78,45.664
4bf658053d453036c70976bccb2c31b2,2017-04,864.6,864.6
4bf658053d453036c70976bccb2c31b2,2017-05,959.96,0.0
4bf658053d453036c70976bccb2c31b2,2017-06,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-07,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-08,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-09,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-10,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-11,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2017-12,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2018-01,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2018-02,0.0,95.99600000000001
4bf658053d453036c70976bccb2c31b2,2018-03,0.0,95.99600000000001
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-03,236.8907927786499,0.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-04,605.89,236.8907927786499
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-05,2313.33,549.0666666666667
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-06,1126.09,938.0786666666667
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-07,3583.100909090909,3341.3636666666666
4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-08,1304.76,688.5860909090909
4c03b9dd4c11ee2cb35c96c49efc9420,2017-05,1691.77,40.0
4c03b9dd4c11ee2cb35c96c49efc9420,2017-06,1429.1,713.5573214285714
4c03b9dd4c11ee2cb35c96c49efc9420,2017-07,2828.16,1372.920130952381
4c03b9dd4c11ee2cb35c96c49efc9420,2017-08,745.9991402714932,1563.1391759857788
4c03b9dd4c11ee2cb35c96c49efc9420,2017-09,115.58000000000001,856.1197023809524
4c03b9dd4c11ee2cb35c96c49efc9420,2017-10,496.14,801.8663690476191
4c03b9dd4c11ee2cb35c96c49efc9420,2017-11,0.0,646.4847023809524
4c03b9dd4c11ee2cb35c96c49efc9420,2017-12,0.0,604.4700357142857
4c03b9dd4c11ee2cb35c96c49efc9420,2018-01,0.0,290.25179761904764
4c03b9dd4c11ee2cb35c96c49efc9420,2018-02,0.0,210.18790476190475
4c03b9dd4c11ee2cb35c96c49efc9420,2018-03,0.0,125.376
4c03b9dd4c11ee2cb35c96c49efc9420,2018-04,0.0,49.341
4c03b9dd4c11ee2cb35c96c49efc9420,2018-05,0.0,33.035
4c18691b6037662be2df78a765d98ab5,2018-02,21.38,0.0
4c18691b6037662be2df78a765d98ab5,2018-03,112.27000000000001,21.38
4c18691b6037662be2df78a765d98ab5,2018-04,1129.23,207.07
4c18691b6037662be2df78a765d98ab5,2018-05,877.79,926.2241666666666
4c18691b6037662be2df78a765d98ab5,2018-06,664.8747894434149,852.6049561100816
4c18691b6037662be2df78a765d98ab5,2018-07,794.54,605.2595
4c18691b6037662be2df78a765d98ab5,2018-08,728.71,726.4495000000001
4c1c7281388a33dd06daac44f9fadbd1,2018-04,175.91,46.11
4c1c7281388a33dd06daac44f9fadbd1,2018-05,0.0,97.94749999999999
4c1c7281388a33dd06daac44f9fadbd1,2018-06,94.0,58.8375
4c1c7281388a33dd06daac44f9fadbd1,2018-07,0.0,22.0625
4c1c7281388a33dd06daac44f9fadbd1,2018-08,0.0,22.0625
4c2b230173bb36f9b240f2b8ac11786e,2017-02,57.25,0.0
4c2b230173bb36f9b240f2b8ac11786e,2017-03,0.0,57.25
4c2b230173bb36f9b240f2b8ac11786e,2017-05,119.05538275705875,0.0
4c2b230173bb36f9b240f2b8ac11786e,2017-06,311.33,77.44384568926469
4c2b230173bb36f9b240f2b8ac11786e,2017-07,2067.7593486267497,1070.7938456892646
4c2b230173bb36f9b240f2b8ac11786e,2017-08,1209.91,1546.4497154146147
4c2b230173bb36f9b240f2b8ac11786e,2017-09,2162.33,1426.7113820812813
4c2b230173bb36f9b240f2b8ac11786e,2017-10,1482.93,2012.7200363920165
4c2b230173bb36f9b240f2b8ac11786e,2017-11,1413.7851455617074,1364.3083697253498
4c2b230173bb36f9b240f2b8ac11786e,2017-12,1864.2822866894198,1633.0585152870574
4c2b230173bb36f9b240f2b8ac11786e,2018-01,838.3426652892562,1304.8497866894197
4c2b230173bb36f9b240f2b8ac11786e,2018-02,2972.77,1123.4593319559228
4c2b230173bb36f9b240f2b8ac11786e,2018-03,1866.36,2790.3016666666667
4c2b230173bb36f9b240f2b8ac11786e,2018-04,634.4,1628.3083333333334
4c2b230173bb36f9b240f2b8ac11786e,2018-05,514.8199999999999,1138.5683333333334
4c2b230173bb36f9b240f2b8ac11786e,2018-06,328.12,402.6116666666667
4c2b230173bb36f9b240f2b8ac11786e,2018-07,483.66999999999996,443.48
4c2b230173bb36f9b240f2b8ac11786e,2018-08,693.38,575.59
4c498c7345e89aebad651544829beca0,2017-12,218.6738044177568,0.0
4c498c7345e89aebad651544829beca0,2018-01,609.2,377.57690220887844
4c498c7345e89aebad651544829beca0,2018-02,694.58,473.6369022088784
4c498c7345e89aebad651544829beca0,2018-03,845.2472236503855,511.2845
4c498c7345e89aebad651544829beca0,2018-04,968.88,620.8424451585262
4c498c7345e89aebad651544829beca0,2018-05,314.53776108726754,582.5789562457936
4c498c7345e89aebad651544829beca0,2018-06,768.0600000000001,699.4575833333333
4c498c7345e89aebad651544829beca0,2018-07,559.3399999999999,423.4820833333333
4c498c7345e89aebad651544829beca0,2018-08,433.61,740.7274166666666
4c4d546adf3c3868fe19c9ec6e9ffda9,2018-06,88.74,0.0
4c4d546adf3c3868fe19c9ec6e9ffda9,2018-07,0.0,88.74
4c4d546adf3c3868fe19c9ec6e9ffda9,2018-08,68.35,0.0
4c60877808f4318ef1107fbeb8f89afa,2017-12,65.6,65.6
4c60877808f4318ef1107fbeb8f89afa,2018-01,85.03,0.0
4c60877808f4318ef1107fbeb8f89afa,2018-02,0.0,14.171666666666667
4c60877808f4318ef1107fbeb8f89afa,2018-03,0.0,14.171666666666667
4c60877808f4318ef1107fbeb8f89afa,2018-04,0.0,14.171666666666667
4c60877808f4318ef1107fbeb8f89afa,2018-05,0.0,14.171666666666667
4c60877808f4318ef1107fbeb8f89afa,2018-06,0.0,14.171666666666667
4c60877808f4318ef1107fbeb8f89afa,2018-07,0.0,14.171666666666667
4c61e37f664c3c88aff092aa5ac779d7,2018-03,611.44,207.45000000000002
4c61e37f664c3c88aff092aa5ac779d7,2018-04,296.73,280.62333333333333
4c61e37f664c3c88aff092aa5ac779d7,2018-05,0.0,210.04833333333335
4c61e37f664c3c88aff092aa5ac779d7,2018-06,0.0,210.04833333333335
4c8545742faaf58fafd5fd14d25d75cf,2018-03,1429.59,0.0
4c8545742faaf58fafd5fd14d25d75cf,2018-04,948.4,285.918
4c8545742faaf58fafd5fd14d25d75cf,2018-05,838.32,491.29900000000004
4c8545742faaf58fafd5fd14d25d75cf,2018-06,0.0,501.437
4c8545742faaf58fafd5fd14d25d75cf,2018-07,0.0,501.437
4c8545742faaf58fafd5fd14d25d75cf,2018-08,0.0,501.437
4c8b8048e33af2bf94f2eb547746a916,2017-08,90.13,0.0
4c8b8048e33af2bf94f2eb547746a916,2017-09,0.0,45.065
4c8b8048e33af2bf94f2eb547746a916,2017-10,0.0,45.065
4c8b8048e33af2bf94f2eb547746a916,2017-11,364.65999999999997,0.0
4c8b8048e33af2bf94f2eb547746a916,2017-12,338.8,190.01027777777776
4c8b8048e33af2bf94f2eb547746a916,2018-01,78.98,326.3302777777778
4c8b8048e33af2bf94f2eb547746a916,2018-02,537.5814569536424,163.3102777777778
4c8b8048e33af2bf94f2eb547746a916,2018-03,0.0,305.4770901398087
4c8b8048e33af2bf94f2eb547746a916,2018-04,0.0,68.64459013980868
4c8b8048e33af2bf94f2eb547746a916,2018-05,0.0,55.22959013980868
4c8b8048e33af2bf94f2eb547746a916,2018-06,0.0,55.22959013980868
4c8b8048e33af2bf94f2eb547746a916,2018-07,122.55,33.314590139808686
4c8b8048e33af2bf94f2eb547746a916,2018-08,943.2651362407773,218.05959013980868
4cc43a222a0f94910728b62b97a8c5f8,2018-01,120.76,0.0
4cc43a222a0f94910728b62b97a8c5f8,2018-03,0.0,120.76
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-02,571.22,0.0
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-03,0.0,57.122
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-04,0.0,57.122
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-05,0.0,57.122
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-06,0.0,57.122
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-07,0.0,57.122
4cc4fd4fdd406a85bbdc1f824b731bd7,2018-08,0.0,57.122
4ce6e5f6c52515177e18c1c9361d8677,2018-07,252.27,0.0
4ce6e5f6c52515177e18c1c9361d8677,2018-08,0.0,50.454
4ce8b55b4bfa4659184e7becc1fba3f2,2018-04,246.12104092682077,0.0
4ce8b55b4bfa4659184e7becc1fba3f2,2018-05,0.0,82.04034697560692
4ce8b55b4bfa4659184e7becc1fba3f2,2018-06,0.0,82.04034697560692
4ce8b55b4bfa4659184e7becc1fba3f2,2018-07,0.0,82.04034697560692
4cf490a58259286ada5ba8525ba9e84a,2017-03,190.54,0.0
4cf490a58259286ada5ba8525ba9e84a,2017-04,386.9,23.8175
4cf490a58259286ada5ba8525ba9e84a,2017-05,0.0,110.9655
4cf490a58259286ada5ba8525ba9e84a,2017-06,0.0,91.8115
4cf490a58259286ada5ba8525ba9e84a,2017-07,0.0,91.8115
4cf490a58259286ada5ba8525ba9e84a,2017-08,295.15,91.8115
4cf490a58259286ada5ba8525ba9e84a,2017-09,139.52,280.87483333333336
4cf490a58259286ada5ba8525ba9e84a,2017-10,0.0,141.35483333333332
4cf490a58259286ada5ba8525ba9e84a,2017-11,397.28,538.6348333333333
4cf490a58259286ada5ba8525ba9e84a,2017-12,0.0,19.154
4cf490a58259286ada5ba8525ba9e84a,2018-01,0.0,19.154
4d0041cdbe51b4617d95c70b19decc74,2018-05,696.15,0.0
4d0041cdbe51b4617d95c70b19decc74,2018-06,1435.97,84.87771428571429
4d0041cdbe51b4617d95c70b19decc74,2018-07,3333.37,228.4747142857143
4d0041cdbe51b4617d95c70b19decc74,2018-08,0.0,981.5247142857143
4d232b78ab7ef10393dc3807d827bc0d,2018-07,631.25,0.0
4d232b78ab7ef10393dc3807d827bc0d,2018-08,1058.74,819.2443333333333
4d600e08ecbe08258c79e536c5a42fee,2017-01,1365.8,641.4005
4d600e08ecbe08258c79e536c5a42fee,2017-02,667.88,337.224
4d600e08ecbe08258c79e536c5a42fee,2017-03,600.75,302.9725
4d600e08ecbe08258c79e536c5a42fee,2017-04,0.0,503.2225
4d600e08ecbe08258c79e536c5a42fee,2017-05,0.0,503.2225
4d600e08ecbe08258c79e536c5a42fee,2017-06,0.0,503.2225
4d600e08ecbe08258c79e536c5a42fee,2017-07,0.0,302.9725
4d600e08ecbe08258c79e536c5a42fee,2017-08,0.0,169.3965
4d600e08ecbe08258c79e536c5a42fee,2017-09,0.0,101.9635
4d600e08ecbe08258c79e536c5a42fee,2017-10,0.0,71.976
4d600e08ecbe08258c79e536c5a42fee,2017-11,0.0,71.976
4d6d651bd7684af3fffabd5f08d12e5a,2017-04,76.02,0.0
4d6d651bd7684af3fffabd5f08d12e5a,2017-05,1586.74,490.77
4d6d651bd7684af3fffabd5f08d12e5a,2017-06,1553.7327272727273,794.2485314685315
4d6d651bd7684af3fffabd5f08d12e5a,2017-07,2179.31,1214.667529137529
4d6d651bd7684af3fffabd5f08d12e5a,2017-08,1878.8999999999999,1939.0044166666667
4d6d651bd7684af3fffabd5f08d12e5a,2017-09,1486.46,1640.7287023809522
4d6d651bd7684af3fffabd5f08d12e5a,2017-10,1324.71,1596.990369047619
4d6d651bd7684af3fffabd5f08d12e5a,2017-11,2905.2400000000002,1962.727869047619
4d6d651bd7684af3fffabd5f08d12e5a,2017-12,2577.5,2140.8775
4d6d651bd7684af3fffabd5f08d12e5a,2018-01,5588.574106313436,3386.581119047619
4d6d651bd7684af3fffabd5f08d12e5a,2018-02,6671.17,4134.791227574894
4d6d651bd7684af3fffabd5f08d12e5a,2018-03,7894.219363962592,6113.872596622513
4d6d651bd7684af3fffabd5f08d12e5a,2018-04,4575.841926399531,4995.099850367412
4d6d651bd7684af3fffabd5f08d12e5a,2018-05,2811.83,5241.185159167256
4d6d651bd7684af3fffabd5f08d12e5a,2018-06,2387.4900000000002,4519.220825833922
4d6d651bd7684af3fffabd5f08d12e5a,2018-07,3899.6930558015943,3892.392278214875
4d6d651bd7684af3fffabd5f08d12e5a,2018-08,2094.66,3734.3001916618573
4d6fb82c629c7a5028bfd973c07b05e0,2017-02,327.43,0.0
4d6fb82c629c7a5028bfd973c07b05e0,2017-03,0.0,71.98033333333333
4d6fb82c629c7a5028bfd973c07b05e0,2017-04,0.0,71.98033333333333
4d6fb82c629c7a5028bfd973c07b05e0,2017-05,0.0,71.98033333333333
4d6fb82c629c7a5028bfd973c07b05e0,2017-06,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-07,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-08,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-09,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-10,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-11,0.0,15.927000000000001
4d6fb82c629c7a5028bfd973c07b05e0,2017-12,0.0,15.927000000000001
4d8809767a5bafe22909c77951fb6b41,2017-10,58.72,0.0
4d8809767a5bafe22909c77951fb6b41,2017-11,0.0,58.72
4d9fea3499bdc22aa4da4e339365f215,2018-02,110.42,0.0
4d9fea3499bdc22aa4da4e339365f215,2018-03,0.0,22.084
4d9fea3499bdc22aa4da4e339365f215,2018-04,0.0,22.084
4d9fea3499bdc22aa4da4e339365f215,2018-05,0.0,22.084
4d9fea3499bdc22aa4da4e339365f215,2018-06,0.0,22.084
4d9fea3499bdc22aa4da4e339365f215,2018-07,112.32,22.084
4d9fea3499bdc22aa4da4e339365f215,2018-08,0.0,28.08
4da0e408c99d2fdc2126dc9fce518060,2017-01,854.3033298862462,441.6
4da0e408c99d2fdc2126dc9fce518060,2017-02,246.0,334.5033298862461
4da0e408c99d2fdc2126dc9fce518060,2017-03,82.68,261.64
4da0e408c99d2fdc2126dc9fce518060,2017-04,0.0,27.451428571428572
4da0e408c99d2fdc2126dc9fce518060,2017-05,279.02,27.451428571428572
4da0e408c99d2fdc2126dc9fce518060,2017-06,271.7,159.31909523809523
4da0e408c99d2fdc2126dc9fce518060,2017-07,59.01,253.57659523809525
4da0e408c99d2fdc2126dc9fce518060,2017-08,150.18,186.86659523809524
4da0e408c99d2fdc2126dc9fce518060,2017-09,181.32999999999998,166.30492857142858
4da0e408c99d2fdc2126dc9fce518060,2017-10,120.05,207.2032619047619
4da0e408c99d2fdc2126dc9fce518060,2017-11,0.0,65.63266666666667
4da0e408c99d2fdc2126dc9fce518060,2017-12,76.36,65.63266666666667
4da0e408c99d2fdc2126dc9fce518060,2018-01,59.01,65.18266666666666
4da0e408c99d2fdc2126dc9fce518060,2018-02,254.27,47.89933333333333
4da0e408c99d2fdc2126dc9fce518060,2018-03,523.65,257.15333333333336
4da0e408c99d2fdc2126dc9fce518060,2018-04,0.0,339.799
4da0e408c99d2fdc2126dc9fce518060,2018-05,396.91999999999996,143.929
4da0e408c99d2fdc2126dc9fce518060,2018-06,256.74,354.149
4da0e408c99d2fdc2126dc9fce518060,2018-07,56.07,317.569
4da0e408c99d2fdc2126dc9fce518060,2018-08,92.6,116.395
4dab98ca6cd6d3df586203cefd28a042,2018-03,173.23,173.23
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-05,62.19,0.0
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-06,254.57999999999998,10.365
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-07,0.0,184.26
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-08,980.33,1071.38
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-09,0.0,10.365
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-10,0.0,10.365
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-11,196.93,60.145
4dbd95a08b31ede5c82d3f861cb1ce1a,2017-12,0.0,49.050000000000004
4dbd95a08b31ede5c82d3f861cb1ce1a,2018-01,0.0,49.050000000000004
4dbd95a08b31ede5c82d3f861cb1ce1a,2018-02,0.0,49.050000000000004
4dc2e811a1760953cb7c6a590b498943,2018-08,199.84,0.0
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-02,64.37,0.0
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-03,76.49,32.185
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-04,142.0,57.68166666666667
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-05,0.0,167.49666666666667
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-06,0.0,25.496666666666666
4dc646b9b9e8e411ef48ba000ea3ac6f,2018-08,70.4,0.0
4ddeb3e828550cddc8d45c8bc36ab2d1,2017-03,164.45,0.0
4ddeb3e828550cddc8d45c8bc36ab2d1,2017-04,0.0,164.45
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-01,193.20999999999998,0.0
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-02,157.84,130.48333333333335
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-03,173.7,154.17083333333332
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-04,65.74000000000001,106.12283333333333
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-05,0.0,102.1995
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-06,78.53,90.65950000000001
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-07,35.4,63.662
4de6e4ba574aa9dfdc824bc44dc47fdd,2018-08,0.0,57.122
4deebb3199eeafb282ae33229144f94b,2018-01,573.26,495.12
4deebb3199eeafb282ae33229144f94b,2018-02,0.0,39.07
4deebb3199eeafb282ae33229144f94b,2018-03,0.0,39.07
4deebb3199eeafb282ae33229144f94b,2018-05,167.76,167.76
4deebb3199eeafb282ae33229144f94b,2018-07,180.47,0.0
4deebb3199eeafb282ae33229144f94b,2018-08,0.0,60.156666666666666
4e06067cc08b3f41d837768d392c3ee3,2017-07,32.47,0.0
4e06067cc08b3f41d837768d392c3ee3,2017-08,0.0,32.47
4e06067cc08b3f41d837768d392c3ee3,2017-09,94.74000000000001,71.95
4e06067cc08b3f41d837768d392c3ee3,2017-10,149.36,77.88
4e06067cc08b3f41d837768d392c3ee3,2017-11,248.36,122.10000000000001
4e06067cc08b3f41d837768d392c3ee3,2017-12,34.09,142.1657142857143
4e06067cc08b3f41d837768d392c3ee3,2018-01,198.59685950413223,114.80571428571429
4e06067cc08b3f41d837768d392c3ee3,2018-02,82.28,117.33708618654074
4e06067cc08b3f41d837768d392c3ee3,2018-03,0.0,61.62708618654074
4e06067cc08b3f41d837768d392c3ee3,2018-04,78.67,55.417086186540736
4e06067cc08b3f41d837768d392c3ee3,2018-05,233.77,278.24508618654073
4e06067cc08b3f41d837768d392c3ee3,2018-06,53.61,98.08508618654074
4e06067cc08b3f41d837768d392c3ee3,2018-07,241.16,86.848
4e06067cc08b3f41d837768d392c3ee3,2018-08,68.52,159.273
4e0d109ccfba9a1151c103049880c857,2017-11,113.8,0.0
4e0d109ccfba9a1151c103049880c857,2017-12,0.0,22.759999999999998
4e0d109ccfba9a1151c103049880c857,2018-01,0.0,22.759999999999998
